repoID;author;date;activity
project18;user_67;19.12.2019 13:42;Addition commit
project18;user_28;28.11.2019 17:09;Mixed commit
project18;user_67;19.12.2019 13:39;Deletion commit
project19;user_68;9.11.2019 23:04;Mixed commit
project19;user_68;3.12.2019 16:07;Mixed commit
project19;user_68;29.10.2019 22:34;Mixed commit
project19;nameless;4.10.2019 12:12;New branch
project19;user_68;29.11.2019 12:19;Mixed commit
project19;user_68;26.11.2019 21:54;Mixed commit
project19;user_68;18.10.2019 19:13;Merge of branch (pull request)
project19;user_50;1.10.2019 16:54;Mixed commit
project19;user_50;5.10.2019 12:38;Deletion commit
project19;user_68;30.9.2019 20:44;Mixed commit
project19;user_50;5.11.2019 17:41;Mixed commit
project19;user_70;24.9.2019 18:19;Initial commit
project19;user_68;4.1.2020 3:16;Mixed commit
project19;nameless;15.10.2019 19:35;New branch
project19;user_68;31.10.2019 1:22;Mixed commit
project19;nameless;24.9.2019 21:46;New branch
project19;nameless;5.11.2019 18:06;New branch
project19;user_50;24.11.2019 1:09;Mixed commit
project19;user_68;3.11.2019 1:10;Mixed commit
project19;user_69;13.10.2019 17:11;Merge of branch (pull request)
project19;user_50;4.11.2019 11:41;Mixed commit
project19;user_68;10.11.2019 1:45;Mixed commit
project19;user_68;11.12.2019 2:03;Mixed commit
project19;user_68;1.10.2019 16:45;Addition commit
project19;user_68;2.12.2019 12:42;Mixed commit
project19;user_50;3.12.2019 14:40;Merge of branch
project19;user_68;18.10.2019 16:46;Mixed commit
project19;user_68;19.11.2019 16:15;Mixed commit
project19;user_50;3.10.2019 21:05;Mixed commit
project19;user_70;8.10.2019 18:34;Mixed commit
project19;user_68;2.11.2019 23:41;Deletion commit
project19;nameless;18.10.2019 17:40;New branch
project19;user_68;30.11.2019 21:06;Mixed commit
project19;user_68;1.10.2019 18:11;Mixed commit
project19;user_50;13.10.2019 18:24;Mixed commit
project19;user_68;5.10.2019 23:00;Addition commit
project19;user_50;5.10.2019 0:59;Merge of branch (pull request)
project19;user_50;3.12.2019 14:55;Mixed commit
project19;user_68;6.10.2019 9:25;Addition commit
project19;user_68;10.12.2019 16:56;Merge of branch
project19;user_68;29.10.2019 21:56;Merge of branch
project19;user_50;5.10.2019 12:52;Merge of branch (pull request)
project19;nameless;5.10.2019 23:05;New branch
project19;user_68;2.10.2019 21:13;Mixed commit
project19;user_68;3.11.2019 23:58;Merge of branch
project19;user_50;4.10.2019 12:12;Mixed commit
project19;user_68;24.11.2019 13:03;Mixed commit
project19;user_68;29.9.2019 23:08;Mixed commit
project19;user_50;4.10.2019 0:38;Mixed commit
project19;user_69;5.10.2019 23:04;Merge of branch
project19;user_68;4.11.2019 22:35;Mixed commit
project19;nameless;11.11.2019 11:10;New branch
project19;user_50;22.10.2019 19:40;Mixed commit
project19;user_69;13.10.2019 16:00;Merge of branch
project19;user_68;26.11.2019 22:07;Mixed commit
project19;user_68;11.12.2019 2:34;Mixed commit
project19;nameless;20.10.2019 19:14;New branch
project19;user_68;30.11.2019 20:33;Mixed commit
project19;user_50;26.11.2019 18:02;Mixed commit
project19;user_50;24.9.2019 21:41;Mixed commit
project19;user_68;1.10.2019 15:33;Mixed commit
project19;user_68;29.10.2019 22:54;Mixed commit
project19;user_68;3.12.2019 22:00;Mixed commit
project19;user_68;12.11.2019 22:48;Mixed commit
project19;user_68;10.11.2019 1:09;Mixed commit
project19;user_69;24.9.2019 21:50;Merge of branch
project19;nameless;13.10.2019 18:24;New branch
project19;user_68;19.11.2019 17:05;Mixed commit
project19;user_50;5.10.2019 23:33;Mixed commit
project19;user_50;22.10.2019 18:55;Addition commit
project19;user_50;5.10.2019 12:34;Mixed commit
project19;nameless;4.11.2019 11:47;New branch
project19;user_70;24.9.2019 19:40;Addition commit
project19;user_68;2.11.2019 21:38;Mixed commit
project19;nameless;29.10.2019 21:56;New branch
project19;user_68;3.11.2019 23:57;Mixed commit
project19;user_50;24.9.2019 21:48;Addition commit
project19;user_50;3.12.2019 14:54;Mixed commit
project19;nameless;27.9.2019 16:45;New branch
project19;user_68;3.11.2019 20:39;Merge of branch
project19;user_50;5.11.2019 17:33;Mixed commit
project19;user_68;18.10.2019 17:40;Mixed commit
project19;user_68;19.11.2019 16:41;Mixed commit
project19;user_68;4.10.2019 19:18;Merge of branch
project19;user_50;24.9.2019 21:46;Deletion commit
project19;nameless;13.10.2019 16:00;New branch
project19;user_50;23.11.2019 16:11;Mixed commit
project19;user_50;26.11.2019 22:11;Mixed commit
project19;user_68;12.11.2019 23:11;Mixed commit
project19;user_68;10.11.2019 2:16;Mixed commit
project19;nameless;8.10.2019 18:41;New branch
project19;user_69;5.10.2019 22:47;Merge of branch
project19;user_50;24.11.2019 20:19;Deletion commit
project19;nameless;5.10.2019 12:34;New branch
project19;user_68;20.10.2019 19:14;Merge of branch
project19;user_69;4.10.2019 18:40;Merge of branch
project19;user_69;6.10.2019 9:42;Merge of branch
project19;user_69;24.9.2019 21:47;Merge of branch
project19;nameless;4.10.2019 19:19;New branch
project19;nameless;26.11.2019 21:54;New branch
project19;user_68;18.10.2019 19:06;Mixed commit
project19;user_68;4.11.2019 22:36;Merge of branch
project19;user_50;4.10.2019 12:37;Mixed commit
project19;user_68;19.11.2019 16:49;Mixed commit
project19;user_68;11.11.2019 11:10;Merge of branch
project19;user_68;29.11.2019 12:43;Mixed commit
project19;user_68;31.10.2019 0:38;Mixed commit
project19;user_68;28.11.2019 21:38;Addition commit
project19;user_68;11.11.2019 11:03;Mixed commit
project19;nameless;4.11.2019 22:36;New branch
project19;user_68;26.11.2019 21:36;Mixed commit
project19;user_68;1.10.2019 18:47;Addition commit
project19;user_68;12.11.2019 22:54;Merge of branch
project19;nameless;3.11.2019 1:10;New branch
project19;user_68;29.9.2019 23:07;Mixed commit
project19;user_50;4.11.2019 9:55;Mixed commit
project19;nameless;5.10.2019 23:37;New branch
project19;user_50;5.10.2019 23:33;Deletion commit
project19;user_50;4.10.2019 12:03;Mixed commit
project19;user_68;1.10.2019 18:11;Mixed commit
project19;nameless;3.11.2019 23:57;New branch
project19;user_68;1.12.2019 0:24;Mixed commit
project19;user_68;27.9.2019 16:45;Merge of branch
project19;user_50;5.11.2019 17:14;Mixed commit
project19;user_68;19.11.2019 17:01;Mixed commit
project19;user_68;5.11.2019 19:43;Mixed commit
project19;user_68;29.10.2019 22:50;Mixed commit
project19;user_68;18.10.2019 15:36;Mixed commit
project19;nameless;24.11.2019 1:09;New branch
project19;user_50;24.9.2019 21:45;Mixed commit
project19;user_50;4.11.2019 11:47;Merge of branch
project19;user_68;22.10.2019 17:36;Merge of branch
project19;user_50;27.9.2019 13:12;Mixed commit
project19;user_68;19.11.2019 16:54;Mixed commit
project19;user_68;10.11.2019 1:53;Deletion commit
project19;user_50;13.10.2019 18:23;Mixed commit
project19;user_68;30.11.2019 17:27;Deletion commit
project19;user_50;24.11.2019 13:32;Mixed commit
project19;user_68;29.10.2019 21:56;Mixed commit
project19;user_69;5.10.2019 12:51;Merge of branch
project19;user_68;2.11.2019 20:41;Mixed commit
project19;user_68;10.12.2019 16:33;Mixed commit
project19;user_70;24.9.2019 18:33;Mixed commit
project19;user_68;3.11.2019 23:51;Mixed commit
project19;user_50;8.11.2019 23:14;Mixed commit
project19;user_50;5.10.2019 22:12;Mixed commit
project19;user_68;22.10.2019 17:35;Mixed commit
project19;user_68;15.10.2019 19:35;Mixed commit
project19;user_68;30.11.2019 21:57;Mixed commit
project19;user_68;4.11.2019 22:45;Deletion commit
project19;user_68;10.12.2019 15:48;Mixed commit
project19;user_50;4.10.2019 11:40;Mixed commit
project19;user_68;22.10.2019 17:10;Mixed commit
project19;user_50;24.11.2019 20:18;Merge of branch
project19;user_68;4.10.2019 19:19;Deletion commit
project19;user_68;11.11.2019 11:04;Mixed commit
project19;nameless;2.10.2019 21:13;New branch
project19;user_68;11.12.2019 3:53;Mixed commit
project19;user_70;8.10.2019 18:41;Mixed commit
project19;user_68;19.10.2019 10:32;Addition commit
project19;user_50;5.10.2019 23:37;Mixed commit
project19;user_68;6.10.2019 10:01;Mixed commit
project19;user_68;9.11.2019 23:27;Mixed commit
project19;user_68;4.1.2020 3:06;Addition commit
project19;user_68;9.11.2019 22:13;Addition commit
project19;user_68;19.11.2019 17:07;Mixed commit
project19;user_68;19.11.2019 19:39;Addition commit
project19;user_68;18.10.2019 18:54;Addition commit
project19;user_50;4.10.2019 18:51;Addition commit
project19;user_68;13.11.2019 0:20;Mixed commit
project19;user_68;4.12.2019 4:27;Mixed commit
project19;user_50;13.10.2019 17:10;Addition commit
project19;user_68;18.10.2019 19:11;Mixed commit
project19;user_68;9.11.2019 21:42;Mixed commit
project19;user_68;28.11.2019 21:39;Addition commit
project19;nameless;5.10.2019 12:51;New branch
project19;nameless;24.9.2019 21:50;New branch
project19;user_50;24.11.2019 20:02;Mixed commit
project19;user_50;5.10.2019 12:50;Mixed commit
project19;user_68;29.10.2019 22:56;Mixed commit
project19;user_68;8.10.2019 19:38;Addition commit
project19;nameless;4.12.2019 4:27;New branch
project19;user_69;5.11.2019 18:06;Merge of branch
project19;nameless;22.10.2019 17:36;New branch
project19;user_50;5.11.2019 16:25;Mixed commit
project19;user_68;31.10.2019 2:03;Mixed commit
project19;user_68;31.10.2019 15:02;Mixed commit
project19;user_50;5.11.2019 16:26;Mixed commit
project19;user_68;15.11.2019 10:21;Mixed commit
project19;user_50;4.10.2019 19:06;Mixed commit
project19;user_68;2.10.2019 21:10;Merge of branch
project19;user_50;23.11.2019 13:58;Mixed commit
project19;user_68;1.10.2019 19:42;Mixed commit
project19;user_50;13.10.2019 18:24;Merge of branch
project19;user_68;9.11.2019 23:56;Mixed commit
project19;user_50;5.10.2019 14:19;Mixed commit
project19;user_68;9.11.2019 23:38;Mixed commit
project19;user_68;1.10.2019 19:41;Mixed commit
project19;user_68;1.12.2019 0:28;Addition commit
project19;user_69;6.10.2019 10:09;Merge of branch
project19;nameless;4.10.2019 18:40;New branch
project19;nameless;5.10.2019 22:47;New branch
project19;user_68;11.12.2019 3:09;Mixed commit
project20;user_71;27.10.2019 17:05;Mixed commit
project20;user_71;12.11.2019 17:59;Addition commit
project20;user_71;1.12.2019 22:53;Mixed commit
project20;user_71;11.2.2020 18:06;Mixed commit
project20;user_71;18.1.2020 4:10;Mixed commit
project20;user_71;1.12.2019 21:57;Mixed commit
project20;user_71;12.11.2019 19:05;Mixed commit
project20;user_71;18.12.2019 23:32;Mixed commit
project20;user_71;5.10.2019 17:31;Mixed commit
project20;user_71;16.1.2020 23:57;Mixed commit
project20;user_71;19.12.2019 2:21;Mixed commit
project20;user_71;12.1.2020 23:40;Mixed commit
project20;user_71;14.12.2019 18:45;Mixed commit
project20;user_71;17.1.2020 0:51;Mixed commit
project20;user_71;17.12.2019 20:51;Mixed commit
project20;user_71;1.12.2019 21:37;Mixed commit
project20;user_71;9.2.2020 20:25;Addition commit
project20;user_71;19.1.2020 23:14;Mixed commit
project20;user_71;12.1.2020 21:31;Mixed commit
project20;user_71;11.2.2020 19:54;Mixed commit
project20;user_71;26.10.2019 11:38;Addition commit
project20;user_71;27.10.2019 16:24;Mixed commit
project20;user_71;28.10.2019 15:38;Mixed commit
project20;user_71;12.11.2019 19:27;Mixed commit
project20;user_71;18.11.2019 11:29;Mixed commit
project20;user_71;28.11.2019 22:14;Mixed commit
project20;user_71;19.1.2020 6:36;Mixed commit
project20;user_71;5.10.2019 16:48;Addition commit
project20;user_71;1.12.2019 21:26;Mixed commit
project20;user_71;14.12.2019 19:31;Mixed commit
project20;user_71;6.12.2019 22:50;Addition commit
project20;user_71;14.12.2019 20:48;Mixed commit
project20;user_72;19.12.2019 13:57;Mixed commit
project20;user_71;4.1.2020 3:48;Mixed commit
project20;user_71;14.11.2019 15:49;Mixed commit
project20;user_71;19.1.2020 16:38;Mixed commit
project20;user_71;9.2.2020 20:47;Addition commit
project20;user_71;16.11.2019 14:25;Mixed commit
project20;user_71;26.10.2019 17:22;Mixed commit
project20;user_71;19.1.2020 17:28;Deletion commit
project20;user_71;6.12.2019 22:24;Mixed commit
project20;user_71;6.12.2019 23:06;Mixed commit
project20;user_71;19.1.2020 21:33;Mixed commit
project20;user_71;5.10.2019 16:48;Initial commit
project20;user_71;14.12.2019 18:32;Mixed commit
project20;user_71;17.1.2020 16:06;Mixed commit
project20;user_71;16.12.2019 10:30;Mixed commit
project20;user_71;17.1.2020 0:53;Mixed commit
project20;user_71;17.12.2019 20:42;Mixed commit
project20;user_71;18.12.2019 23:51;Mixed commit
project20;user_71;9.2.2020 20:51;Addition commit
project20;user_71;19.1.2020 23:20;Mixed commit
project20;user_71;17.1.2020 17:17;Mixed commit
project20;user_71;5.11.2019 14:40;Mixed commit
project20;user_71;6.12.2019 21:45;Addition commit
project20;user_71;12.11.2019 18:53;Mixed commit
project20;user_71;14.12.2019 20:45;Mixed commit
project20;user_71;19.12.2019 0:12;Mixed commit
project20;user_71;6.12.2019 20:00;Mixed commit
project20;user_71;12.11.2019 19:28;Mixed commit
project20;user_71;26.10.2019 12:01;Mixed commit
project20;user_71;11.2.2020 19:10;Mixed commit
project20;user_71;9.2.2020 20:47;Mixed commit
project20;user_71;6.12.2019 22:57;Mixed commit
project20;user_71;9.2.2020 20:08;Mixed commit
project20;user_71;17.1.2020 17:17;Mixed commit
project20;user_71;1.12.2019 22:40;Addition commit
project20;user_71;4.1.2020 3:50;Merge of branch
project20;user_71;9.2.2020 20:56;Mixed commit
project20;user_71;14.12.2019 20:56;Mixed commit
project20;user_71;17.12.2019 15:23;Mixed commit
project20;user_71;17.12.2019 14:31;Mixed commit
project20;user_71;19.12.2019 10:47;Mixed commit
project20;user_71;28.10.2019 12:53;Mixed commit
project20;user_71;16.11.2019 18:33;Mixed commit
project20;user_71;18.1.2020 4:48;Mixed commit
project20;user_71;5.11.2019 14:45;Mixed commit
project20;user_71;17.12.2019 20:48;Mixed commit
project20;user_71;19.1.2020 17:27;Mixed commit
project20;user_71;26.10.2019 11:02;Mixed commit
project20;nameless;19.12.2019 10:47;New branch
project20;user_71;6.10.2019 22:32;Mixed commit
project20;user_71;5.11.2019 15:12;Mixed commit
project20;user_72;5.10.2019 17:32;Addition commit
project20;user_71;5.11.2019 14:55;Mixed commit
project20;user_71;26.10.2019 12:05;Mixed commit
project20;user_72;19.12.2019 13:59;Addition commit
project20;user_71;6.12.2019 21:39;Mixed commit
project20;user_71;6.12.2019 22:32;Mixed commit
project20;user_71;1.12.2019 21:55;Mixed commit
project20;user_71;4.11.2019 11:16;Mixed commit
project21;user_73;27.11.2019 15:23;Mixed commit
project21;user_73;4.11.2019 18:40;Mixed commit
project21;user_73;6.10.2019 10:21;Addition commit
project21;user_73;12.1.2020 20:56;Mixed commit
project21;user_73;18.12.2019 20:41;Addition commit
project21;user_73;17.10.2019 15:29;Mixed commit
project21;user_73;19.12.2019 13:58;Mixed commit
project21;user_73;18.12.2019 12:15;Mixed commit
project21;user_73;25.11.2019 23:45;Addition commit
project21;user_73;17.12.2019 21:07;Mixed commit
project21;user_73;27.11.2019 16:15;Mixed commit
project21;user_73;31.10.2019 15:32;Mixed commit
project21;user_73;18.12.2019 22:15;Mixed commit
project21;user_73;12.1.2020 18:47;Addition commit
project21;user_73;6.10.2019 10:17;Initial commit
project21;user_73;1.12.2019 12:57;Mixed commit
project21;user_73;18.12.2019 21:28;Addition commit
project21;user_73;18.12.2019 21:49;Addition commit
project21;user_73;7.11.2019 13:16;Mixed commit
project21;user_73;30.10.2019 23:09;Mixed commit
project21;user_73;7.11.2019 14:33;Addition commit
project21;user_73;18.12.2019 21:28;Mixed commit
project21;user_73;9.12.2019 20:56;Mixed commit
project21;user_73;12.1.2020 19:47;Addition commit
project21;user_73;29.10.2019 19:22;Addition commit
project21;user_73;7.1.2020 12:50;Mixed commit
project22;user_76;9.12.2019 19:53;Mixed commit
project22;user_76;9.12.2019 22:34;Mixed commit
project22;user_74;9.12.2019 5:51;Mixed commit
project22;user_74;9.12.2019 3:12;Addition commit
project22;user_74;25.11.2019 20:25;Mixed commit
project22;user_76;17.1.2020 15:34;Mixed commit
project22;user_78;22.10.2019 19:36;Addition commit
project22;user_76;6.12.2019 10:17;Mixed commit
project22;user_74;15.1.2020 0:00;Mixed commit
project22;user_74;9.12.2019 22:23;Mixed commit
project22;user_74;9.12.2019 5:34;Mixed commit
project22;user_74;12.10.2019 20:04;Mixed commit
project22;user_74;14.1.2020 23:59;Deletion commit
project22;user_74;6.12.2019 22:47;Mixed commit
project22;user_74;25.11.2019 23:28;Mixed commit
project22;user_74;22.10.2019 15:23;Mixed commit
project22;nameless;25.11.2019 19:17;New branch
project22;user_74;9.12.2019 3:16;Addition commit
project22;user_74;15.1.2020 5:04;Merge of branch
project22;user_76;10.12.2019 0:35;Mixed commit
project22;user_80;6.10.2019 14:40;Mixed commit
project22;user_74;8.12.2019 15:17;Mixed commit
project22;user_76;9.12.2019 19:21;Merge of branch (pull request)
project22;user_82;3.10.2019 16:47;Mixed commit
project22;user_74;9.12.2019 21:02;Addition commit
project22;user_74;31.10.2019 23:25;Mixed commit
project22;user_74;9.12.2019 20:10;Mixed commit
project22;user_76;10.12.2019 7:52;Mixed commit
project22;user_76;17.1.2020 15:27;Mixed commit
project22;user_74;9.12.2019 21:17;Deletion commit
project22;user_74;9.12.2019 3:07;Mixed commit
project22;user_74;19.1.2020 22:16;Mixed commit
project22;user_74;9.12.2019 3:14;Addition commit
project22;user_78;22.10.2019 18:47;Mixed commit
project22;user_74;16.1.2020 17:17;Mixed commit
project22;user_81;4.10.2019 17:38;Merge of branch
project22;user_74;9.12.2019 22:30;Deletion commit
project22;user_76;19.1.2020 17:29;Mixed commit
project22;user_74;9.12.2019 6:13;Deletion commit
project22;user_74;9.12.2019 4:39;Mixed commit
project22;user_74;22.10.2019 15:08;Mixed commit
project22;user_74;22.10.2019 14:57;Mixed commit
project22;nameless;9.12.2019 18:45;New branch
project22;user_80;6.10.2019 14:41;Mixed commit
project22;user_74;22.10.2019 15:22;Mixed commit
project22;user_74;10.12.2019 13:34;Mixed commit
project22;user_76;12.10.2019 16:54;Mixed commit
project22;user_74;25.11.2019 19:44;Mixed commit
project22;user_74;31.10.2019 23:43;Mixed commit
project22;user_74;16.1.2020 21:15;Mixed commit
project22;user_74;19.1.2020 21:00;Mixed commit
project22;user_74;15.10.2019 13:39;Mixed commit
project22;user_74;9.12.2019 21:04;Addition commit
project22;user_74;10.12.2019 13:07;Addition commit
project22;user_77;21.11.2019 15:05;Mixed commit
project22;user_74;16.1.2020 15:48;Mixed commit
project22;user_74;25.11.2019 23:27;Mixed commit
project22;nameless;9.12.2019 19:21;New branch
project22;user_76;19.10.2019 12:48;Addition commit
project22;user_74;8.12.2019 23:22;Deletion commit
project22;nameless;24.9.2019 18:54;New branch
project22;user_74;9.12.2019 6:13;Mixed commit
project22;user_74;16.1.2020 17:28;Mixed commit
project22;user_74;18.1.2020 16:25;Mixed commit
project22;user_74;31.10.2019 23:24;Mixed commit
project22;user_74;10.12.2019 1:34;Mixed commit
project22;user_74;9.12.2019 8:18;Deletion commit
project22;user_74;9.12.2019 19:14;Mixed commit
project22;user_74;9.12.2019 9:54;Mixed commit
project22;user_74;25.11.2019 23:26;Mixed commit
project22;nameless;3.10.2019 16:47;New branch
project22;nameless;15.1.2020 4:56;New branch
project22;user_80;4.10.2019 22:32;Mixed commit
project22;user_74;6.12.2019 22:43;Mixed commit
project22;user_74;9.12.2019 3:06;Mixed commit
project22;user_74;12.10.2019 17:17;Mixed commit
project22;user_74;9.12.2019 3:12;Mixed commit
project22;user_76;19.1.2020 16:59;Mixed commit
project22;user_74;10.12.2019 5:01;Mixed commit
project22;user_74;9.12.2019 21:05;Addition commit
project22;user_74;15.1.2020 0:03;Mixed commit
project22;user_74;25.11.2019 23:29;Mixed commit
project22;user_74;10.12.2019 3:32;Mixed commit
project22;user_74;16.1.2020 17:16;Mixed commit
project22;user_74;18.1.2020 0:18;Mixed commit
project22;user_74;1.11.2019 0:00;Mixed commit
project22;user_74;14.1.2020 23:57;Mixed commit
project22;user_74;19.1.2020 21:05;Mixed commit
project22;user_74;25.11.2019 23:30;Merge of branch
project22;user_74;19.1.2020 20:11;Mixed commit
project22;user_74;9.12.2019 18:45;Mixed commit
project22;user_74;10.12.2019 4:14;Mixed commit
project22;user_74;22.10.2019 15:23;Mixed commit
project22;user_74;15.1.2020 0:02;Mixed commit
project22;user_77;6.10.2019 17:14;Mixed commit
project22;user_74;18.12.2019 2:56;Mixed commit
project22;user_74;10.12.2019 1:34;Mixed commit
project22;user_74;9.12.2019 3:06;Deletion commit
project22;user_74;10.12.2019 4:29;Mixed commit
project22;user_74;9.12.2019 3:12;Addition commit
project22;user_74;31.10.2019 20:45;Mixed commit
project22;user_81;3.10.2019 16:43;Addition commit
project22;user_74;16.1.2020 15:39;Mixed commit
project22;user_74;9.12.2019 3:28;Mixed commit
project22;user_82;24.9.2019 18:54;Addition commit
project22;user_74;19.1.2020 21:11;Mixed commit
project22;user_74;9.12.2019 22:50;Mixed commit
project22;user_74;9.12.2019 6:14;Addition commit
project22;user_74;9.12.2019 20:17;Mixed commit
project22;user_74;8.12.2019 23:25;Mixed commit
project22;user_81;3.10.2019 16:41;Deletion commit
project22;user_76;9.12.2019 21:19;Merge of branch
project22;user_78;22.10.2019 18:47;Mixed commit
project22;user_80;6.10.2019 14:42;Mixed commit
project22;user_74;15.10.2019 19:26;Mixed commit
project22;user_74;9.12.2019 3:42;Addition commit
project22;user_74;9.12.2019 5:35;Addition commit
project22;user_74;9.12.2019 3:07;Mixed commit
project22;user_74;10.12.2019 1:05;Mixed commit
project22;user_76;6.12.2019 15:56;Mixed commit
project22;user_74;25.11.2019 23:29;Addition commit
project22;user_76;9.12.2019 19:21;Mixed commit
project22;user_74;9.12.2019 20:42;Addition commit
project22;user_74;25.11.2019 23:28;Mixed commit
project22;user_74;10.12.2019 12:45;Mixed commit
project22;user_74;9.12.2019 3:20;Addition commit
project22;user_74;9.12.2019 17:39;Mixed commit
project22;user_74;25.11.2019 20:25;Mixed commit
project22;user_74;19.1.2020 21:00;Mixed commit
project22;user_74;3.11.2019 15:36;Deletion commit
project22;user_74;9.12.2019 3:18;Addition commit
project22;user_74;10.12.2019 13:10;Addition commit
project22;user_74;10.12.2019 14:59;Mixed commit
project22;user_74;3.11.2019 15:37;Addition commit
project22;user_74;3.11.2019 15:36;Mixed commit
project22;user_74;19.1.2020 20:40;Mixed commit
project22;user_74;9.12.2019 9:33;Mixed commit
project22;user_74;15.10.2019 19:27;Deletion commit
project22;user_74;9.12.2019 16:30;Mixed commit
project22;user_74;10.12.2019 3:26;Mixed commit
project22;user_74;16.1.2020 16:39;Merge of branch
project22;nameless;9.12.2019 20:10;New branch
project22;user_74;10.12.2019 1:07;Mixed commit
project22;user_74;18.12.2019 2:57;Mixed commit
project22;user_74;17.1.2020 0:48;Addition commit
project22;user_74;22.10.2019 15:24;Addition commit
project22;user_74;10.12.2019 14:36;Mixed commit
project22;user_78;22.10.2019 19:36;Addition commit
project22;user_74;10.12.2019 3:18;Mixed commit
project22;user_74;19.1.2020 15:06;Mixed commit
project22;user_81;3.10.2019 16:43;Merge of branch
project22;user_74;12.10.2019 17:18;Mixed commit
project22;user_74;9.12.2019 20:19;Addition commit
project22;user_74;18.1.2020 14:31;Mixed commit
project22;user_74;9.12.2019 20:42;Addition commit
project22;user_74;19.1.2020 20:59;Deletion commit
project22;user_74;6.12.2019 22:53;Mixed commit
project22;user_74;15.1.2020 0:01;Mixed commit
project22;user_74;9.12.2019 5:35;Addition commit
project22;user_74;31.10.2019 23:25;Deletion commit
project22;user_80;6.10.2019 16:56;Addition commit
project22;user_74;31.10.2019 20:52;Mixed commit
project22;user_74;25.11.2019 19:17;Mixed commit
project22;user_74;31.10.2019 20:40;Addition commit
project22;user_74;9.12.2019 18:43;Mixed commit
project22;user_82;24.9.2019 18:53;Initial commit
project22;user_74;9.12.2019 3:07;Mixed commit
project22;user_78;29.10.2019 19:35;Mixed commit
project22;user_74;25.11.2019 23:28;Mixed commit
project22;user_74;19.1.2020 21:01;Deletion commit
project22;nameless;9.12.2019 16:30;New branch
project22;user_74;10.12.2019 14:36;Addition commit
project22;user_74;19.1.2020 14:22;Deletion commit
project22;user_74;6.12.2019 22:46;Mixed commit
project22;user_76;6.12.2019 11:46;Mixed commit
project22;user_74;25.11.2019 19:55;Deletion commit
project22;user_74;16.1.2020 15:47;Mixed commit
project22;user_74;9.12.2019 20:10;Merge of branch
project22;user_74;19.1.2020 21:06;Deletion commit
project22;user_74;10.12.2019 15:44;Mixed commit
project22;user_76;10.12.2019 8:59;Mixed commit
project22;user_76;9.12.2019 21:19;Mixed commit
project22;user_74;10.12.2019 15:59;Addition commit
project22;user_74;15.10.2019 13:40;Mixed commit
project22;user_74;9.12.2019 20:44;Mixed commit
project22;user_74;22.10.2019 14:57;Mixed commit
project22;user_74;9.12.2019 9:54;Addition commit
project22;user_78;29.10.2019 18:51;Mixed commit
project22;user_76;9.12.2019 20:16;Addition commit
project22;user_74;22.10.2019 15:04;Addition commit
project22;user_74;16.1.2020 15:40;Mixed commit
project22;user_74;10.12.2019 12:43;Mixed commit
project22;user_74;16.1.2020 17:18;Mixed commit
project22;user_74;9.12.2019 22:50;Deletion commit
project22;user_74;9.12.2019 21:17;Mixed commit
project22;user_74;15.10.2019 13:40;Addition commit
project22;user_74;14.1.2020 23:58;Mixed commit
project22;user_74;22.10.2019 14:54;Merge of branch
project22;user_74;9.12.2019 9:54;Addition commit
project22;user_74;17.1.2020 0:49;Mixed commit
project22;user_79;15.10.2019 18:04;Addition commit
project22;user_74;15.1.2020 5:04;Mixed commit
project22;user_74;31.10.2019 20:53;Mixed commit
project22;user_77;31.10.2019 17:38;Mixed commit
project22;nameless;15.10.2019 18:04;New branch
project22;user_74;9.12.2019 3:20;Addition commit
project22;user_74;18.1.2020 23:35;Deletion commit
project22;user_74;25.11.2019 19:53;Mixed commit
project22;user_74;16.1.2020 19:30;Mixed commit
project22;user_74;9.12.2019 3:07;Addition commit
project22;user_74;15.1.2020 0:02;Mixed commit
project22;user_74;31.10.2019 20:39;Addition commit
project22;user_74;18.12.2019 4:04;Mixed commit
project22;user_74;12.10.2019 17:32;Mixed commit
project22;user_76;9.12.2019 17:56;Mixed commit
project22;nameless;6.12.2019 22:53;New branch
project22;user_74;9.12.2019 5:41;Mixed commit
project22;user_76;16.1.2020 16:10;Mixed commit
project22;user_74;18.12.2019 2:58;Mixed commit
project22;user_74;10.12.2019 4:22;Mixed commit
project22;user_74;17.1.2020 0:48;Addition commit
project22;user_74;10.12.2019 3:21;Mixed commit
project22;user_74;15.1.2020 4:56;Mixed commit
project22;user_74;19.1.2020 15:29;Mixed commit
project22;user_74;18.1.2020 23:34;Mixed commit
project22;user_74;18.1.2020 21:17;Mixed commit
project22;user_76;10.12.2019 8:51;Mixed commit
project22;user_74;9.12.2019 17:41;Addition commit
project22;user_74;9.12.2019 5:35;Addition commit
project22;user_78;22.10.2019 18:47;Addition commit
project22;user_74;18.12.2019 2:58;Mixed commit
project22;user_74;31.10.2019 20:44;Merge of branch
project22;user_76;6.12.2019 17:26;Mixed commit
project22;user_74;9.12.2019 3:14;Mixed commit
project22;user_74;15.1.2020 0:03;Addition commit
project22;user_74;19.1.2020 14:48;Mixed commit
project22;user_76;6.12.2019 12:59;Mixed commit
project22;user_74;9.12.2019 3:12;Addition commit
project22;user_74;9.12.2019 7:58;Addition commit
project22;user_74;12.10.2019 17:33;Mixed commit
project22;user_74;16.1.2020 16:39;Mixed commit
project22;user_74;22.10.2019 15:09;Mixed commit
project22;user_74;22.10.2019 14:59;Mixed commit
project22;user_74;9.12.2019 22:23;Addition commit
